PERIODO,OPCIONES,TIPO,GRUPO,AEROPUERTO,TOTAL
2018-06-01,OPERACIONES,NACIONAL,OMA,SAN LUIS POTOSI,1426
2018-06-01,OPERACIONES,NACIONAL,OMA,TAMPICO,1511
2018-06-01,OPERACIONES,NACIONAL,OMA,TORREON,1323
2018-06-01,OPERACIONES,NACIONAL,OMA,ZACATECAS,458
2018-06-01,OPERACIONES,NACIONAL,OMA,ZIHUATANEJO,649
2018-06-01,OPERACIONES,NACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,203
2018-06-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,1822
2018-06-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,PALENQUE,74
2018-06-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,3096
2018-06-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,6558
2018-06-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),1238
2018-06-01,PASAJEROS,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,1435360
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,CAMPECHE,64
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,CD. DEL CARMEN,568
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,CD. OBREGÓN,713
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,CD. VICTORIA,136
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,CHETUMAL,3
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,GUAYMAS,327
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,LORETO,4340
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,NOGALES,9
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,NUEVO LAREDO,14
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,PUEBLA,4899
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,PUERTO ESCONDIDO,5
2018-06-01,PASAJEROS,INTERNACIONAL,ASA,URUAPAN,1014
2018-06-01,PASAJEROS,INTERNACIONAL,ASUR,CANCUN,1392349
2018-06-01,PASAJEROS,INTERNACIONAL,ASUR,COZUMEL,41402
2018-06-01,PASAJEROS,INTERNACIONAL,ASUR,HUATULCO,3318
2018-06-01,PASAJEROS,INTERNACIONAL,ASUR,MERIDA,17226
2018-06-01,PASAJEROS,INTERNACIONAL,ASUR,MINATITLAN,588
2018-06-01,PASAJEROS,INTERNACIONAL,ASUR,OAXACA,6952
2018-06-01,PASAJEROS,INTERNACIONAL,ASUR,TAPACHULA,1214
2018-06-01,PASAJEROS,INTERNACIONAL,ASUR,VERACRUZ,5531
2018-06-01,PASAJEROS,INTERNACIONAL,ASUR,VILLAHERMOSA,2661
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,AGUASCALIENTES,16679
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,BAJIO,56442
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,GUADALAJARA,355104
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,HERMOSILLO,5291
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,LA PAZ,605
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,LOS MOCHIS,422
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,MANZANILLO,2087
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,MEXICALI,469
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,MORELIA,32223
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,PUERTO VALLARTA,195618
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,SAN JOSE DEL CABO,308736
2018-06-01,PASAJEROS,INTERNACIONAL,GAP,TIJUANA,6395
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,ACAPULCO,2787
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,CD. JUAREZ,508
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,CHIHUAHUA,10944
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,CULIACAN,2520
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,DURANGO,4933
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,MAZATLAN,14661
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,MONTERREY,111506
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,REYNOSA,384
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,SAN LUIS POTOSI,15683
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,TAMPICO,4554
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,TORREON,4800
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,ZACATECAS,12892
2018-06-01,PASAJEROS,INTERNACIONAL,OMA,ZIHUATANEJO,6418
2018-06-01,PASAJEROS,INTERNACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,44
2018-06-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,26
2018-06-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,26228
2018-06-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,4582
2018-06-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),1274
2018-06-01,PASAJEROS,NACIONAL,AICM,CIUDAD DE MÉXICO,2482445
2018-06-01,PASAJEROS,NACIONAL,ASA,CAMPECHE,13087
2018-06-01,PASAJEROS,NACIONAL,ASA,CD. DEL CARMEN,27316
2018-06-01,PASAJEROS,NACIONAL,ASA,CD. OBREGÓN,26152
2018-06-01,PASAJEROS,NACIONAL,ASA,CD. VICTORIA,4805
2018-06-01,PASAJEROS,NACIONAL,ASA,CHETUMAL,24166
2018-06-01,PASAJEROS,NACIONAL,ASA,COLIMA,12745
2018-06-01,PASAJEROS,NACIONAL,ASA,GUAYMAS,628
2018-06-01,PASAJEROS,NACIONAL,ASA,IXTEPEC,2606
2018-06-01,PASAJEROS,NACIONAL,ASA,LORETO,1999
2018-06-01,PASAJEROS,NACIONAL,ASA,MATAMOROS,5766
2018-06-01,PASAJEROS,NACIONAL,ASA,NOGALES,152
2018-06-01,PASAJEROS,NACIONAL,ASA,NUEVO LAREDO,4886
2018-06-01,PASAJEROS,NACIONAL,ASA,POZA RICA,2444
2018-06-01,PASAJEROS,NACIONAL,ASA,PUEBLA,47158
2018-06-01,PASAJEROS,NACIONAL,ASA,PUERTO ESCONDIDO,22187
2018-06-01,PASAJEROS,NACIONAL,ASA,TAMUÍN,130
2018-06-01,PASAJEROS,NACIONAL,ASA,TEHUACÁN,175
2018-06-01,PASAJEROS,NACIONAL,ASA,TEPIC,13908
2018-06-01,PASAJEROS,NACIONAL,ASA,URUAPAN,11092
2018-06-01,PASAJEROS,NACIONAL,ASUR,CANCUN,764249
2018-06-01,PASAJEROS,NACIONAL,ASUR,COZUMEL,12295
2018-06-01,PASAJEROS,NACIONAL,ASUR,HUATULCO,55387
2018-06-01,PASAJEROS,NACIONAL,ASUR,MERIDA,175217
2018-06-01,PASAJEROS,NACIONAL,ASUR,MINATITLAN,16178
2018-06-01,PASAJEROS,NACIONAL,ASUR,OAXACA,62162
2018-06-01,PASAJEROS,NACIONAL,ASUR,TAPACHULA,24253
2018-06-01,PASAJEROS,NACIONAL,ASUR,VERACRUZ,119459
2018-06-01,PASAJEROS,NACIONAL,ASUR,VILLAHERMOSA,92439
2018-06-01,PASAJEROS,NACIONAL,GAP,AGUASCALIENTES,57070
2018-06-01,PASAJEROS,NACIONAL,GAP,BAJIO,140778
2018-06-01,PASAJEROS,NACIONAL,GAP,GUADALAJARA,852170
2018-06-01,PASAJEROS,NACIONAL,GAP,HERMOSILLO,135400
2018-06-01,PASAJEROS,NACIONAL,GAP,LA PAZ,72899
2018-06-01,PASAJEROS,NACIONAL,GAP,LOS MOCHIS,21913
2018-06-01,PASAJEROS,NACIONAL,GAP,MANZANILLO,7017
2018-06-01,PASAJEROS,NACIONAL,GAP,MEXICALI,90925
2018-06-01,PASAJEROS,NACIONAL,GAP,MORELIA,29825
2018-06-01,PASAJEROS,NACIONAL,GAP,PUERTO VALLARTA,135181
2018-06-01,PASAJEROS,NACIONAL,GAP,SAN JOSE DEL CABO,133243
2018-06-01,PASAJEROS,NACIONAL,GAP,TIJUANA,641599
2018-06-01,PASAJEROS,NACIONAL,OMA,ACAPULCO,47843
2018-06-01,PASAJEROS,NACIONAL,OMA,CD. JUAREZ,126351
2018-06-01,PASAJEROS,NACIONAL,OMA,CHIHUAHUA,117577
2018-06-01,PASAJEROS,NACIONAL,OMA,CULIACAN,183020
2018-06-01,PASAJEROS,NACIONAL,OMA,DURANGO,31377
2018-06-01,PASAJEROS,NACIONAL,OMA,MAZATLAN,61380
2018-06-01,PASAJEROS,NACIONAL,OMA,MONTERREY,813730
2018-06-01,PASAJEROS,NACIONAL,OMA,REYNOSA,43230
2018-06-01,PASAJEROS,NACIONAL,OMA,SAN LUIS POTOSI,38079
2018-06-01,PASAJEROS,NACIONAL,OMA,TAMPICO,59624
2018-06-01,PASAJEROS,NACIONAL,OMA,TORREON,53602
2018-06-01,PASAJEROS,NACIONAL,OMA,ZACATECAS,18922
2018-06-01,PASAJEROS,NACIONAL,OMA,ZIHUATANEJO,24485
2018-06-01,PASAJEROS,NACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,130
2018-06-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,464
2018-06-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,PALENQUE,934
2018-06-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,59310
2018-06-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,43939
2018-06-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),107272
2018-07-01,CARGA,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,41637
2018-07-01,CARGA,INTERNACIONAL,ASA,CAMPECHE,1
2018-07-01,CARGA,INTERNACIONAL,ASA,PUEBLA,9
2018-07-01,CARGA,INTERNACIONAL,ASUR,CANCUN,1879
2018-07-01,CARGA,INTERNACIONAL,ASUR,MERIDA,612
2018-07-01,CARGA,INTERNACIONAL,GAP,BAJIO,3
2018-07-01,CARGA,INTERNACIONAL,GAP,GUADALAJARA,9224
2018-07-01,CARGA,INTERNACIONAL,GAP,HERMOSILLO,80
2018-07-01,CARGA,INTERNACIONAL,GAP,PUERTO VALLARTA,33
2018-07-01,CARGA,INTERNACIONAL,GAP,SAN JOSE DEL CABO,23
2018-07-01,CARGA,INTERNACIONAL,GAP,TIJUANA,127
2018-07-01,CARGA,INTERNACIONAL,OMA,CD. JUAREZ,1
2018-07-01,CARGA,INTERNACIONAL,OMA,CHIHUAHUA,120
2018-07-01,CARGA,INTERNACIONAL,OMA,MONTERREY,2832
2018-07-01,CARGA,INTERNACIONAL,OMA,SAN LUIS POTOSI,19
2018-07-01,CARGA,INTERNACIONAL,OMA,TORREON,1
2018-07-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,2265
2018-07-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,2194
2018-07-01,CARGA,NACIONAL,AICM,CIUDAD DE MÉXICO,7766
2018-07-01,CARGA,NACIONAL,ASA,CAMPECHE,14
2018-07-01,CARGA,NACIONAL,ASA,CD. DEL CARMEN,33
2018-07-01,CARGA,NACIONAL,ASA,CD. OBREGÓN,35
2018-07-01,CARGA,NACIONAL,ASA,CD. VICTORIA,13
2018-07-01,CARGA,NACIONAL,ASA,CHETUMAL,90
2018-07-01,CARGA,NACIONAL,ASA,COLIMA,6
2018-07-01,CARGA,NACIONAL,ASA,IXTEPEC,1
2018-07-01,CARGA,NACIONAL,ASA,MATAMOROS,24
2018-07-01,CARGA,NACIONAL,ASA,NUEVO LAREDO,11
2018-07-01,CARGA,NACIONAL,ASA,PUEBLA,83
2018-07-01,CARGA,NACIONAL,ASA,PUERTO ESCONDIDO,4
2018-07-01,CARGA,NACIONAL,ASA,TEPIC,7
2018-07-01,CARGA,NACIONAL,ASUR,CANCUN,654
2018-07-01,CARGA,NACIONAL,ASUR,HUATULCO,11
2018-07-01,CARGA,NACIONAL,ASUR,MERIDA,1135
2018-07-01,CARGA,NACIONAL,ASUR,MINATITLAN,22
2018-07-01,CARGA,NACIONAL,ASUR,OAXACA,260
2018-07-01,CARGA,NACIONAL,ASUR,TAPACHULA,58
2018-07-01,CARGA,NACIONAL,ASUR,VERACRUZ,77
2018-07-01,CARGA,NACIONAL,ASUR,VILLAHERMOSA,366
2018-07-01,CARGA,NACIONAL,GAP,AGUASCALIENTES,33
2018-07-01,CARGA,NACIONAL,GAP,BAJIO,89
2018-07-01,CARGA,NACIONAL,GAP,GUADALAJARA,3181
2018-07-01,CARGA,NACIONAL,GAP,HERMOSILLO,735
2018-07-01,CARGA,NACIONAL,GAP,LA PAZ,218
2018-07-01,CARGA,NACIONAL,GAP,LOS MOCHIS,60
2018-07-01,CARGA,NACIONAL,GAP,MEXICALI,192
2018-07-01,CARGA,NACIONAL,GAP,MORELIA,6
2018-07-01,CARGA,NACIONAL,GAP,PUERTO VALLARTA,79
2018-07-01,CARGA,NACIONAL,GAP,SAN JOSE DEL CABO,165
2018-07-01,CARGA,NACIONAL,GAP,TIJUANA,2004
2018-07-01,CARGA,NACIONAL,OMA,ACAPULCO,24
2018-07-01,CARGA,NACIONAL,OMA,CD. JUAREZ,308
2018-07-01,CARGA,NACIONAL,OMA,CHIHUAHUA,410
2018-07-01,CARGA,NACIONAL,OMA,CULIACAN,343
2018-07-01,CARGA,NACIONAL,OMA,DURANGO,28
2018-07-01,CARGA,NACIONAL,OMA,MAZATLAN,146
2018-07-01,CARGA,NACIONAL,OMA,MONTERREY,1354
2018-07-01,CARGA,NACIONAL,OMA,REYNOSA,48
2018-07-01,CARGA,NACIONAL,OMA,SAN LUIS POTOSI,1834
2018-07-01,CARGA,NACIONAL,OMA,TAMPICO,23
2018-07-01,CARGA,NACIONAL,OMA,TORREON,102
2018-07-01,CARGA,NACIONAL,OMA,ZIHUATANEJO,15
2018-07-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,1784
2018-07-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,910
2018-07-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),98
2018-07-01,OPERACIONES,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,12394
2018-07-01,OPERACIONES,INTERNACIONAL,ASA,CAMPECHE,6
2018-07-01,OPERACIONES,INTERNACIONAL,ASA,CD. DEL CARMEN,1
2018-07-01,OPERACIONES,INTERNACIONAL,ASA,CD. OBREGÓN,58
2018-07-01,OPERACIONES,INTERNACIONAL,ASA,CD. VICTORIA,84
2018-07-01,OPERACIONES,INTERNACIONAL,ASA,GUAYMAS,69
2018-07-01,OPERACIONES,INTERNACIONAL,ASA,LORETO,98
2018-07-01,OPERACIONES,INTERNACIONAL,ASA,MATAMOROS,20
2018-07-01,OPERACIONES,INTERNACIONAL,ASA,NOGALES,11
2018-07-01,OPERACIONES,INTERNACIONAL,ASA,NUEVO LAREDO,12
2018-07-01,OPERACIONES,INTERNACIONAL,ASA,PUEBLA,202
2018-07-01,OPERACIONES,INTERNACIONAL,ASA,URUAPAN,8
2018-07-01,OPERACIONES,INTERNACIONAL,ASUR,CANCUN,9581
2018-07-01,OPERACIONES,INTERNACIONAL,ASUR,COZUMEL,448
2018-07-01,OPERACIONES,INTERNACIONAL,ASUR,HUATULCO,18
2018-07-01,OPERACIONES,INTERNACIONAL,ASUR,MERIDA,313
2018-07-01,OPERACIONES,INTERNACIONAL,ASUR,OAXACA,89
2018-07-01,OPERACIONES,INTERNACIONAL,ASUR,TAPACHULA,49
2018-07-01,OPERACIONES,INTERNACIONAL,ASUR,VERACRUZ,93
2018-07-01,OPERACIONES,INTERNACIONAL,ASUR,VILLAHERMOSA,5
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,AGUASCALIENTES,307
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,BAJIO,859
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,GUADALAJARA,3238
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,HERMOSILLO,240
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,LA PAZ,61
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,LOS MOCHIS,19
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,MANZANILLO,16
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,MEXICALI,56
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,MORELIA,320
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,PUERTO VALLARTA,1543
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,SAN JOSE DEL CABO,2272
2018-07-01,OPERACIONES,INTERNACIONAL,GAP,TIJUANA,262
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,ACAPULCO,31
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,CD. JUAREZ,45
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,CHIHUAHUA,332
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,CULIACAN,37
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,DURANGO,39
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,MAZATLAN,179
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,MONTERREY,1907
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,REYNOSA,49
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,SAN LUIS POTOSI,332
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,TAMPICO,216
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,TORREON,139
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,ZACATECAS,146
2018-07-01,OPERACIONES,INTERNACIONAL,OMA,ZIHUATANEJO,62
2018-07-01,OPERACIONES,INTERNACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,38
2018-07-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,6
2018-07-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,PALENQUE,1
2018-07-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,914
2018-07-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,949
2018-07-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),17
2018-07-01,OPERACIONES,NACIONAL,AICM,CIUDAD DE MÉXICO,26976
2018-07-01,OPERACIONES,NACIONAL,ASA,CAMPECHE,349
2018-07-01,OPERACIONES,NACIONAL,ASA,CD. DEL CARMEN,2659
2018-07-01,OPERACIONES,NACIONAL,ASA,CD. OBREGÓN,798
2018-07-01,OPERACIONES,NACIONAL,ASA,CD. VICTORIA,453
2018-07-01,OPERACIONES,NACIONAL,ASA,CHETUMAL,481
2018-07-01,OPERACIONES,NACIONAL,ASA,COLIMA,412
2018-07-01,OPERACIONES,NACIONAL,ASA,GUAYMAS,277
2018-07-01,OPERACIONES,NACIONAL,ASA,IXTEPEC,106
2018-07-01,OPERACIONES,NACIONAL,ASA,LORETO,255
2018-07-01,OPERACIONES,NACIONAL,ASA,MATAMOROS,234
2018-07-01,OPERACIONES,NACIONAL,ASA,NOGALES,56
2018-07-01,OPERACIONES,NACIONAL,ASA,NUEVO LAREDO,169
2018-07-01,OPERACIONES,NACIONAL,ASA,POZA RICA,308
2018-07-01,OPERACIONES,NACIONAL,ASA,PUEBLA,1500
2018-07-01,OPERACIONES,NACIONAL,ASA,PUERTO ESCONDIDO,597
2018-07-01,OPERACIONES,NACIONAL,ASA,TAMUÍN,94
2018-07-01,OPERACIONES,NACIONAL,ASA,TEHUACÁN,211
2018-07-01,OPERACIONES,NACIONAL,ASA,TEPIC,467
2018-07-01,OPERACIONES,NACIONAL,ASA,URUAPAN,397
2018-07-01,OPERACIONES,NACIONAL,ASUR,CANCUN,7991
2018-07-01,OPERACIONES,NACIONAL,ASUR,COZUMEL,780
2018-07-01,OPERACIONES,NACIONAL,ASUR,HUATULCO,764
2018-07-01,OPERACIONES,NACIONAL,ASUR,MERIDA,3820
2018-07-01,OPERACIONES,NACIONAL,ASUR,MINATITLAN,351
2018-07-01,OPERACIONES,NACIONAL,ASUR,OAXACA,1487
2018-07-01,OPERACIONES,NACIONAL,ASUR,TAPACHULA,577
2018-07-01,OPERACIONES,NACIONAL,ASUR,VERACRUZ,2238
2018-07-01,OPERACIONES,NACIONAL,ASUR,VILLAHERMOSA,1475
2018-07-01,OPERACIONES,NACIONAL,GAP,AGUASCALIENTES,1277
2018-07-01,OPERACIONES,NACIONAL,GAP,BAJIO,2175
2018-07-01,OPERACIONES,NACIONAL,GAP,GUADALAJARA,12185
2018-07-01,OPERACIONES,NACIONAL,GAP,HERMOSILLO,3072
2018-07-01,OPERACIONES,NACIONAL,GAP,LA PAZ,1561
2018-07-01,OPERACIONES,NACIONAL,GAP,LOS MOCHIS,867
2018-07-01,OPERACIONES,NACIONAL,GAP,MANZANILLO,338
2018-07-01,OPERACIONES,NACIONAL,GAP,MEXICALI,971
2018-07-01,OPERACIONES,NACIONAL,GAP,MORELIA,802
2018-07-01,OPERACIONES,NACIONAL,GAP,PUERTO VALLARTA,2720
2018-07-01,OPERACIONES,NACIONAL,GAP,SAN JOSE DEL CABO,1398
2018-07-01,OPERACIONES,NACIONAL,GAP,TIJUANA,5747
2018-07-01,OPERACIONES,NACIONAL,OMA,ACAPULCO,1707
2018-07-01,OPERACIONES,NACIONAL,OMA,CD. JUAREZ,1598
2018-07-01,OPERACIONES,NACIONAL,OMA,CHIHUAHUA,2302
2018-07-01,OPERACIONES,NACIONAL,OMA,CULIACAN,3118
2018-07-01,OPERACIONES,NACIONAL,OMA,DURANGO,1172
2018-07-01,OPERACIONES,NACIONAL,OMA,MAZATLAN,1198
2018-07-01,OPERACIONES,NACIONAL,OMA,MONTERREY,8628
2018-07-01,OPERACIONES,NACIONAL,OMA,REYNOSA,673
2018-07-01,OPERACIONES,NACIONAL,OMA,SAN LUIS POTOSI,1468
2018-07-01,OPERACIONES,NACIONAL,OMA,TAMPICO,1344
2018-07-01,OPERACIONES,NACIONAL,OMA,TORREON,1318
2018-07-01,OPERACIONES,NACIONAL,OMA,ZACATECAS,429
2018-07-01,OPERACIONES,NACIONAL,OMA,ZIHUATANEJO,746
2018-07-01,OPERACIONES,NACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,143
2018-07-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,2206
2018-07-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,PALENQUE,118
2018-07-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,3519
2018-07-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,6066
2018-07-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),1413
2018-07-01,PASAJEROS,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,1686205
2018-07-01,PASAJEROS,INTERNACIONAL,ASA,CAMPECHE,74
2018-07-01,PASAJEROS,INTERNACIONAL,ASA,CD. DEL CARMEN,502
2018-07-01,PASAJEROS,INTERNACIONAL,ASA,CD. OBREGÓN,817
2018-07-01,PASAJEROS,INTERNACIONAL,ASA,CD. VICTORIA,162
2018-07-01,PASAJEROS,INTERNACIONAL,ASA,GUAYMAS,187
2018-07-01,PASAJEROS,INTERNACIONAL,ASA,LORETO,4520
2018-07-01,PASAJEROS,INTERNACIONAL,ASA,NOGALES,10
2018-07-01,PASAJEROS,INTERNACIONAL,ASA,NUEVO LAREDO,16
2018-07-01,PASAJEROS,INTERNACIONAL,ASA,PUEBLA,5361
2018-07-01,PASAJEROS,INTERNACIONAL,ASA,PUERTO ESCONDIDO,4
2018-07-01,PASAJEROS,INTERNACIONAL,ASA,URUAPAN,1064
2018-07-01,PASAJEROS,INTERNACIONAL,ASUR,CANCUN,1531041
2018-07-01,PASAJEROS,INTERNACIONAL,ASUR,COZUMEL,42963
2018-07-01,PASAJEROS,INTERNACIONAL,ASUR,HUATULCO,3032
2018-07-01,PASAJEROS,INTERNACIONAL,ASUR,MERIDA,22815
2018-07-01,PASAJEROS,INTERNACIONAL,ASUR,MINATITLAN,914
2018-07-01,PASAJEROS,INTERNACIONAL,ASUR,OAXACA,10221
2018-07-01,PASAJEROS,INTERNACIONAL,ASUR,TAPACHULA,1523
2018-07-01,PASAJEROS,INTERNACIONAL,ASUR,VERACRUZ,7180
2018-07-01,PASAJEROS,INTERNACIONAL,ASUR,VILLAHERMOSA,2228
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,AGUASCALIENTES,19564
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,BAJIO,69526
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,GUADALAJARA,408004
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,HERMOSILLO,5739
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,LA PAZ,634
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,LOS MOCHIS,681
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,MANZANILLO,1974
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,MEXICALI,428
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,MORELIA,34702
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,PUERTO VALLARTA,201283
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,SAN JOSE DEL CABO,331795
2018-07-01,PASAJEROS,INTERNACIONAL,GAP,TIJUANA,6548
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,ACAPULCO,3289
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,CD. JUAREZ,474
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,CHIHUAHUA,11374
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,CULIACAN,3777
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,DURANGO,6360
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,MAZATLAN,14507
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,MONTERREY,132225
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,REYNOSA,324
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,SAN LUIS POTOSI,18900
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,TAMPICO,5651
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,TORREON,6560
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,ZACATECAS,15237
2018-07-01,PASAJEROS,INTERNACIONAL,OMA,ZIHUATANEJO,7025
2018-07-01,PASAJEROS,INTERNACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,33
2018-07-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,13
